[2026-04-24T23:13:28.040Z] GET https://fonts.googleapis.com/css2?family=Inder&family=Inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&family=Outfit:wght@100..900&family=Plus+Jakarta+Sans:ital,wght@0,200..800;1,200..800&display=swap → 200 (?ms, 9824B)
[2026-04-24T23:13:28.041Z] GET https://fonts.gstatic.com/s/inter/v20/UcCm3FwrK3iLTcvnUwQT9g.woff2 → 200 (?ms, ?B)
[2026-04-24T23:13:28.042Z] GET https://fonts.gstatic.com/s/inter/v20/UcCo3FwrK3iLTcvtYwYL8g.woff2 → 200 (?ms, ?B)
[2026-04-24T23:13:28.042Z] GET https://fonts.gstatic.com/s/inter/v20/UcCo3FwrK3iLTcvsYwYL8g.woff2 → 200 (?ms, ?B)
[2026-04-24T23:13:28.042Z] GET https://fonts.gstatic.com/s/inter/v20/UcCo3FwrK3iLTcviYwY.woff2 → 200 (?ms, ?B)
[2026-04-24T23:15:52.335Z] GET http://localhost:5174/src/components/ChatForm.jsx?t=1777072552305 → 200 (160ms, 6566B)
[2026-04-24T23:16:04.955Z] GET http://localhost:5174/ → 200 (?ms, 780B)
[2026-04-24T23:16:04.960Z] GET http://localhost:5174/@vite/client → 200 (6ms, 163121B)
[2026-04-24T23:16:04.960Z] GET https://fonts.googleapis.com/css2?family=Material+Symbols+Rounded:opsz,wght,FILL,GRAD@24,400,0,0 → 200 (1ms, 691B)
[2026-04-24T23:16:04.962Z] GET http://localhost:5174/src/main.jsx?t=1777072552305 → 200 (7ms, 1892B)
[2026-04-24T23:16:04.964Z] GET http://localhost:5174/@react-refresh → 200 (7ms, 113132B)
[2026-04-24T23:16:04.964Z] GET https://fonts.gstatic.com/s/materialsymbolsrounded/v334/syl0-zNym6YjUruM-QrEh7-nyTnjDwKNJ_190FjpZIvDmUSVOK7BDB_Qb9vUSzq3wzLK-P0J-V_Zs-QtQth3-jOcbTCVpeRL2w5rwZu2rIelXxc.woff2 → 200 (1ms, ?B)
[2026-04-24T23:16:04.969Z] GET http://localhost:5174/node_modules/vite/dist/client/env.mjs → 200 (16ms, 3478B)
[2026-04-24T23:16:04.975Z] GET http://localhost:5174/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=6c20f766 → 200 (2ms, 12293B)
[2026-04-24T23:16:04.979Z] GET http://localhost:5174/node_modules/.vite/deps/react.js?v=6c20f766 → 200 (1ms, 1024B)
[2026-04-24T23:16:04.981Z] GET http://localhost:5174/node_modules/.vite/deps/react-dom_client.js?v=6c20f766 → 200 (1ms, 902044B)
[2026-04-24T23:16:04.985Z] GET http://localhost:5174/src/index.css → 200 (1ms, 9761B)
[2026-04-24T23:16:04.985Z] GET http://localhost:5174/src/App.jsx?t=1777072552305 → 200 (1ms, 36113B)
